l2id,ldnd,ling_resem
"kaz,tab",0.959951500535018,0.1313966979881792
"kaz,ron",1.0197502195206565,0.07195515680952991
"kaz,oss",1.02250856411738,0.06921328780778069
"kaz,nog",0.2441298038103135,0.8429427910182151
"gag,kaz",0.8367317320949132,0.25388047463087227
"azj,kaz",0.639710898646444,0.4497245024484513
"kaz,ydd",0.9896938983438336,0.10183195155056612
"kaz,tat",0.5266018003480353,0.5621579999920938
"chv,kaz",0.8498524248852496,0.24083815175140566
"kat,kaz",0.971369593268526,0.12004680553373626
"kaz,tuk",0.4710437077069341,0.6173842440915094
"bel,kaz",1.0031197772508234,0.08848626543141946
"bak,kjh",0.7879315885429704,0.30238913487764885
"kjh,rus",1.018022585849274,0.07367247132330357
"dar,kjh",1.0157937305993967,0.07588801361859321
"hye,kjh",1.0024846753555914,0.08911757386241004
"kjh,uzn",0.6975678360330058,0.3922131446054883
"che,kjh",0.989699293047904,0.10182658906906839
"ava,kjh",0.9643040136635356,0.12707018242483537
"fin,kjh",0.9874444257409076,0.10406798805143469
"kjh,uig",0.7776426725868466,0.3126165951287033
"kjh,mdf",1.0045641053902536,0.0870505642653786
"kjh,kom",,
"ckt,kjh",1.009074086539908,0.0825675212375423
"kjh,lav",,
"kjh,lez",1.0038599186849326,0.08775054486281997
"kjh,tab",1.0003115264797506,0.09127774251788978
"kjh,ron",1.000129667423194,0.09145851533012372
"kjh,oss",0.9930787364138314,0.09846733112167105
"kjh,nog",0.6829449436085877,0.40674869447915296
"gag,kjh",0.9764954126734772,0.11495160265310433
"azj,kjh",0.7904936995536362,0.29984232735855565
"kjh,ydd",0.985965238405056,0.10553834019988251
"kjh,tat",0.7700352157271694,0.3201786126411169
"chv,kjh",0.9034670714458204,0.18754374552718067
"kat,kjh",0.9907498026835044,0.10078235412854886
"kjh,tuk",0.7849462365591399,0.30535665535115997
"bel,kjh",0.9794362788129448,0.11202830230996408
"bak,rus",0.9984122198937307,0.09316570454381379
"bak,dar",1.0117210983849534,0.07993631999683637
"bak,hye",0.9969301162425794,0.09463895558840707
"bak,uzn",0.6263022835046059,0.46305302791893255
"bak,che",0.9940594415189014,0.09749248376915287
"ava,bak",0.9999105871336512,0.09167628705288289
"bak,fin",0.9699616110735024,0.12144637784973178
"bak,uig",0.7288277980112225,0.36113989841074223
"bak,mdf",0.9818788606223836,0.10960031004406212
"bak,kom",,
"bak,ckt",1.0058155442779009,0.08580660022343134
"bak,lav",,
"bak,lez",0.9988103164320994,0.09276998583645812
"bak,tab",0.9981120872343636,0.09346404451051293
"bak,ron",1.0134588765758523,0.0782089215567714
"bak,oss",0.989199137236219,0.10232375744960098
"bak,nog",0.6711110185204476,0.41851193552116706
"bak,gag",0.891960925112892,0.19898116563680845
"azj,bak",0.7995110858442297,0.29087880192509563
"bak,ydd",0.9806372247508918,0.11083452962327911
"bak,tat",0.4790952224362286,0.609380821067568
"bak,chv",0.8489385957649113,0.24174652256951445
"bak,kat",0.9944950685669068,0.09705945872193122
"bak,tuk",0.7637930219364599,0.3263835218022091
"bak,bel",0.9982363382847308,0.09334053561179112
"dar,rus",1.0244195808846144,0.06731368554556594
"hye,rus",0.9731719296123744,0.11825523454663245
"rus,uzn",0.9906681527731636,0.10086351634389545
"che,rus",1.0374448614399452,0.054366205003731904
"ava,rus",1.0309505949155526,0.06082168126782239
"fin,rus",0.9965247220526264,0.09504192835846703
"rus,uig",0.9906557147803854,0.10087588004453063
"mdf,rus",1.0209857608595443,0.07072699536026772
"kom,rus",,
"ckt,rus",0.9733481858171296,0.1180800311203607
"lav,rus",,
"lez,rus",1.0007904421588698,0.09080168740259043
"rus,tab",0.9977959463444916,0.09377829709054042
"oss,rus",0.9805797415477784,0.11089166947916407
"nog,rus",1.0030364403077623,0.08856910460283807
"azj,rus",1.008445741822041,0.08319211285179495
"rus,ydd",0.941494620165244,0.1497433353934522
"rus,tat",0.98858849843791,0.10293074890177045
"chv,rus",1.0105177685377795,0.08113246235365612
"kat,rus",1.0119152787054793,0.07974329951555492
"rus,tuk",1.018289160295441,0.07340748912656425
"bel,rus",0.5419865094929207,0.5468651837299783
"dar,hye",0.988192186386228,0.10332469378118014
"dar,uzn",1.009523070514339,0.08212121904482972
"che,dar",0.9099093326498574,0.18113996395561638
"ava,dar",0.8526063374539783,0.23810068830514353
"dar,fin",0.9947928212940936,0.09676348447207517
"dar,uig",1.0111425794875686,0.08051138340028119
"dar,mdf",0.9874073945641754,0.1041047980409121
"dar,kom",,
"ckt,dar",0.9909447212511224,0.1005885998097259
"dar,lav",,
"dar,lez",0.8902306547056734,0.20070110113719242
"dar,tab",0.8470745830811088,0.24359940150373338
"dar,ron",1.0125446855951818,0.07911765207382015
"dar,oss",0.9636583614555736,0.12771197815152768
"dar,nog",1.015851287998824,0.0758308000095691
"dar,gag",1.0255229282301472,0.0662169284948072
"azj,dar",0.994713488262388,0.09684234364750477
"dar,ydd",0.9927290049917348,0.09881497359764146
"dar,tat",1.0218041594496532,0.06991348506573802
"chv,dar",1.0136709447265164,0.07799812008937856
"dar,kat",1.0274108784142828,0.06434025503896801
"dar,tuk",1.0029387341026512,0.08866622720869044
"bel,dar",1.0116202825843963,0.08003653362451812
"hye,uzn",1.0020974343089506,0.08950250191790043
"che,hye",0.982624410584155,0.10885921325294168
"ava,hye",1.0152739591516105,0.07640468047101356
"fin,hye",1.013377819808524,0.07828949417194919
"hye,uig",0.9827523131002708,0.10873207469867974
"hye,mdf",1.0133510135425492,0.07831614032407108
"hye,kom",,
"ckt,hye",0.9738114374869796,0.11761954645318773
"hye,lav",,
"hye,lez",0.98040292596274,0.11106742894454014
"hye,tab",0.9596281265997354,0.13171814041063
"hye,ron",0.9277800564398674,0.16337598201628323
"hye,oss",0.9360325441778604,0.15517278639562082
"hye,nog",0.9735829754584884,0.11784664387775934
"gag,hye",1.0106475739405802,0.08100343227865325
"azj,hye",0.9786648624267026,0.11279511102537687
"hye,ydd",0.9754856567858228,0.11595532726785418
"hye,tat",0.9625883792048928,0.1287755693971786
"chv,hye",0.9831330372442508,0.108353624620384
"hye,kat",0.9934088084230462,0.0981392306328901
"hye,tuk",0.9613358135548652,0.1300206534713535
"bel,hye",0.973745613878845,0.11768497689684665
"che,uzn",1.01140304222955,0.08025247640251254
"ava,uzn",1.0178249963110522,0.07386888065902031
"fin,uzn",0.9755036869642976,0.115937404783653
"uig,uzn",0.49306972291701,0.5954897902918265
"mdf,uzn",0.9723074211175744,0.1191145793313475
"kom,uzn",,
"ckt,uzn",1.016899438285723,0.07478891032535884
"lav,uzn",,
"lez,uzn",0.9638630242562398,0.12750853780197002
"tab,uzn",0.9795038494439692,0.11196113527838492
"ron,uzn",1.023856290371784,0.06787361152361227
"oss,uzn",0.9710727491622888,0.12034187658983653
"nog,uzn",0.3673437840827311,0.7204647679704781
"gag,uzn",0.7776604497191685,0.3125989241792101
"azj,uzn",0.5736165142116146,0.5154241050604058
"uzn,ydd",0.987757858278694,0.10375642764650306
"tat,uzn",0.500130371915519,0.5884713145566914
"chv,uzn",0.8641309329969137,0.2266449291826581
"kat,uzn",0.9657913730151992,0.12559170707203393
"tuk,uzn",0.4641110065851364,0.6242755361827259
"bel,uzn",0.984866475660113,0.10663054003387529
"ava,che",0.9482642695557418,0.14301412112538503
"che,fin",0.999985406111434,0.09160191496892744
"che,uig",0.9935424829124604,0.098006354581332
"che,mdf",0.9853763504543056,0.10612371072232707
"che,kom",,
"che,ckt",0.9909479666177136,0.1005853738277126
"che,lav",,
"che,lez",0.9646219425223164,0.12675415255543898
"che,tab",0.9532759761747188,0.13803234943494513
"che,ron",1.0063062398583862,0.08531883556812814
"che,oss",1.0128240248724365,0.07883998129034175
"che,nog",1.0148725107659222,0.0768037310051014
"che,gag",0.9817704507256462,0.10970807240838032
"azj,che",0.998624351238245,0.09295484026002776
"che,ydd",1.0279348807980833,0.06381938252191854
"che,tat",0.9943643583388962,0.09718938821762213
"che,chv",0.9948015619699548,0.09675479600427939
"che,kat",0.9880880241335248,0.1034282338726461
"che,tuk",1.0045607035096078,0.0870539458265881
"bel,che",1.0403685596212446,0.05145997007452896
"ava,fin",1.008060396579358,0.08357515642696645
"ava,uig",1.0277065940225227,0.06404630574034531
"ava,mdf",0.993955755073965,0.09759555089485217
"ava,kom",,
"ava,ckt",1.00347674713438,0.08813142772932647
"ava,lav",,
"ava,lez",0.9093475508355168,0.18169839024663048
"ava,tab",0.9469661418030412,0.1443044951597492
"ava,ron",0.991131126238073,0.10040330821994481
"ava,oss",1.011409308958901,0.08024624710434203
"ava,nog",0.996933757024417,0.09463533655296308
"ava,gag",1.017011744469118,0.07467727494690712
"ava,azj",0.994485330193308,0.09706913892821512
"ava,ydd",1.0232501816420438,0.0684760999653169
"ava,tat",0.9839443671583812,0.10754714078062433
"ava,chv",1.0046431951187471,0.08697194693991084
"ava,kat",1.0085989420176262,0.08303982772112772
"ava,tuk",1.0059130928806166,0.085709634278615
"ava,bel",1.0270355927984736,0.06471329907342693
"fin,uig",1.002942099254872,0.08866288215652707
"fin,mdf",0.8043425549988963,0.2860761911404154
"fin,kom",,
"ckt,fin",1.0171379225559394,0.0745518505219217
"fin,lav",,
"fin,lez",0.965856392756538,0.12552707569367383
"fin,tab",0.963022308565085,0.12834423189747934
"fin,ron",1.0092958067096964,0.08234712540254485
"fin,oss",0.9921428361297157,0.09939764127247441
"fin,nog",0.9938648584979876,0.09768590454549242
"fin,gag",1.0075744601096746,0.08405819039764117
"azj,fin",0.9759864529677764,0.11545752234198514
"fin,ydd",0.961515661523308,0.12984187973500205
"fin,tat",0.964728874134954,0.12664785964542824
"chv,fin",1.0307220823438137,0.06104882893374686
"fin,kat",0.989685488131182,0.10184031152900941
"fin,tuk",0.984871638267423,0.10662540826282385
"bel,fin",0.9941827499636212,0.09736991184589394
"mdf,uig",0.988903210365314,0.10261791674901666
"kom,uig",,
"ckt,uig",1.0162649086706008,0.07541964989446925
"lav,uig",,
"lez,uig",0.978195942302884,0.11326123028883717
"tab,uig",1.0101935854998565,0.08145470904597651
"ron,uig",0.9506314013825876,0.14066112817925625
"oss,uig",0.9339256333240924,0.15726711266879856
"nog,uig",0.6346201906935296,0.45478480359778384
"gag,uig",0.7961885829283856,0.29418145952777375
"azj,uig",0.5826116621180855,0.5064826851811783
"uig,ydd",0.9725489025530816,0.1188745402646908
"tat,uig",0.6695782936037321,0.42003550547045587
"chv,uig",0.9129626738990458,0.1781048603166958
"kat,uig",0.9685942366658108,0.12280558492874893
"tuk,uig",0.693407335867326,0.3963487940996092
"bel,uig",0.9920532606799624,0.0994866816879787
"kom,mdf",,
"ckt,mdf",1.0404239929200236,0.051404867878897864
"lav,mdf",,
"lez,mdf",1.0050403871386395,0.08657712734834166
"mdf,tab",0.9876399002307792,0.10387368113088224
"mdf,ron",0.9840272679253056,0.10746473518006183
"mdf,oss",0.9892239607425304,0.1022990822141171
"mdf,nog",0.967874443296158,0.12352107897190079
"gag,mdf",0.964436765653166,0.12693822336296878
"azj,mdf",0.941728064300067,0.14951128562067484
"mdf,ydd",1.0139527407169266,0.07771800726669464
"mdf,tat",0.9911516804812368,0.10038287674729551
"chv,mdf",1.0279532774512954,0.06380109575193404
"kat,mdf",0.9735932091602244,0.11783647130193386
"mdf,tuk",0.9474397590361444,0.14383370684284247
"bel,mdf",0.9857931004404904,0.10570944998421739
"ckt,kom",,
"kom,lav",,
"kom,lez",,
"kom,tab",,
"kom,ron",,
"kom,oss",,
"kom,nog",,
"gag,kom",,
"azj,kom",,
"kom,ydd",,
"kom,tat",,
"chv,kom",,
"kat,kom",,
"kom,tuk",,
"bel,kom",,
"ckt,lav",,
"ckt,lez",0.9760034890355986,0.11544058803061263
"ckt,tab",1.0087710026772234,0.08286879478001863
"ckt,ron",0.9792766149379736,0.112187012512454
"ckt,oss",0.9784899593806856,0.11296896937532885
"ckt,nog",1.0289776555737211,0.06278283624103542
"ckt,gag",1.0125110624021472,0.07915107443548997
"azj,ckt",0.9961405752250044,0.09542378067671187
"ckt,ydd",0.9792407207972208,0.11222269225746895
"ckt,tat",1.0320401168221511,0.059738667076637664
"chv,ckt",1.0172230823605328,0.07446719937692448
"ckt,kat",1.0165546346788488,0.07513165441995195
"ckt,tuk",1.0134441190352494,0.07822359095056974
"bel,ckt",0.9637857178560528,0.12758538245095308
"lav,lez",,
"lav,tab",,
"lav,ron",,
"lav,oss",,
"lav,nog",,
"gag,lav",,
"azj,lav",,
"lav,ydd",,
"lav,tat",,
"chv,lav",,
"kat,lav",,
"lav,tuk",,
"bel,lav",,
"lez,tab",0.7565597004537651,0.333573638648613
"lez,ron",0.985037549689367,0.10646048782996531
"lez,oss",0.9968490388412342,0.09471954871435484
"lez,nog",0.9751825653472423,0.11625660834097551
"gag,lez",0.9903937738340988,0.10113625641728885
"azj,lez",0.9796215986792258,0.11184408935942569
"lez,ydd",0.9963279630477684,0.09523751212159659
"lez,tat",0.961250756296484,0.13010520268264714
"chv,lez",1.0196190274311812,0.0720855652885265
"kat,lez",0.9577368568006988,0.1335981136533072
"lez,tuk",0.9540863525861244,0.13722681340263743
"bel,lez",1.0248909324487254,0.06684514936480834
"ron,tab",0.986084410220927,0.10541988019738424
"oss,tab",0.9786359861253604,0.11282381484854287
"nog,tab",0.9680734698726008,0.1233232411813937
"gag,tab",1.004420958104514,0.08719285653224051
"azj,tab",0.9715803816910832,0.11983727615063322
"tab,ydd",0.9732408484022294,0.11818672740877678
"tab,tat",0.9844973721435718,0.1069974388947511
"chv,tab",0.9817552302912984,0.10972320193105889
"kat,tab",0.9808758231351564,0.1105973563873971
"tab,tuk",0.9477473905642544,0.1435279127981508
"bel,tab",1.039812999710685,0.05201221162519942
"oss,ron",0.963525366950236,0.12784417828055472
"nog,ron",0.999817369489747,0.09176894790770884
"azj,ron",1.0031159581571332,0.08849006171365925
"ron,ydd",0.8772665152567338,0.21358780576852354
"ron,tat",1.0546195875104598,0.0372940635888348
"chv,ron",0.9868627658402084,0.10464617369697815
"kat,ron",0.9882389904173432,0.10327816931058853
"ron,tuk",0.9873401508278288,0.10417164013035574
"bel,ron",0.9323222441465538,0.1588609248012114
"nog,oss",1.0127138085676368,0.07894953927304504
"gag,oss",0.9777513719472548,0.11370314522529734
"azj,oss",0.9589098292483358,0.1324321473712472
"oss,ydd",0.9619844771472807,0.12937586434720993
"oss,tat",0.9747928549249048,0.11664399102257927
"chv,oss",0.9909512449822284,0.10058211504487224
"kat,oss",1.0268970691322312,0.06485099533767535
"oss,tuk",1.0021617076006035,0.08943861253068142
"bel,oss",0.9821331628847236,0.10934752672938386
"gag,nog",0.7957072961853716,0.29465987154460094
"azj,nog",0.6428019407167812,0.44665192317542357
"nog,ydd",0.9966695308756218,0.094897984478713
"nog,tat",0.4971125506477484,0.591471110375078
"chv,nog",0.8283282117965941,0.2622338006942302
"kat,nog",0.9811535652407448,0.11032127323567698
"nog,tuk",0.4114069316684364,0.6766648096083995
"bel,nog",0.995976451944692,0.09558692364851051
"azj,gag",0.7727567114829296,0.3174733723821678
"gag,ydd",0.9959499730908564,0.09561324434412621
"gag,tat",0.826274364019767,0.26427538083627755
"chv,gag",0.9677782208293711,0.12361672670179935
"gag,kat",0.991737730525846,0.09980032718017595
"gag,tuk",0.7751799787629932,0.31506457927993814
"bel,gag",0.9697497967878576,0.12165692696844133
"azj,ydd",1.0118204535494812,0.07983755828080341
"azj,tat",0.6902575946400192,0.39947972191948455
"azj,chv",0.934192608595148,0.15700173204129808
"azj,kat",0.9448192452947056,0.1464385682531406
"azj,tuk",0.5805105376643248,0.5085712596165216
"azj,bel",1.0026101660572984,0.08899283271678704
"tat,ydd",0.982929605479443,0.10855584128706175
"chv,ydd",0.9814537359722773,0.11002289542421761
"kat,ydd",1.0088325264192275,0.08280763851938566
"tuk,ydd",0.9952516525140496,0.09630739385144482
"bel,ydd",0.8869032808543432,0.20400860058125414
"chv,tat",0.8143485414804582,0.2761299704258945
"kat,tat",0.9853315705013675,0.10616822320456243
"tat,tuk",0.6336583646616541,0.45574088464183016
"bel,tat",0.9802283990637672,0.11124091339417463
"chv,kat",1.0025766772097464,0.08902612153541978
"chv,tuk",0.884965979962899,0.20593432997257888
"bel,chv",0.9989354814343212,0.092645568444917
"kat,tuk",0.9908251102246484,0.10070749639942189
"bel,kat",1.0121682984377898,0.07949179107035298
"bel,tuk",0.9741506296032312,0.1172823803317784
"rue,rus",,
"hun,rus",1.0227467894222873,0.06897648542285251
"rue,ukr",,
"hun,ukr",0.9785500484153882,0.1129092392524893
"hun,rue",,
"crh,rue",,
"ron,rue",,
"crh,hun",1.019186069199715,0.07251593746005269
"aii,kmr",0.9910393645101954,0.10049452185493202
"aii,hye",0.988224386494033,0.10329268600465058
"hye,kmr",0.991089896316088,0.10044429187556536
"lez,tly",1.0379688824362212,0.05384531398537917
"azj,tly",0.9627001337146118,0.12866448239725548
"hye,tly",0.9654768585161148,0.12590434297570774
"fin,swe",0.9516629499156084,0.13963574108663213
"ble,mfv",0.966056352996659,0.12532830981626253
"mfv,pov",1.0330356853264273,0.058749045104011244
"mfv,pbo",0.8580130856584192,0.232726234613016
"ble,pov",0.9371117822407354,0.15409999462275092
"ble,pbo",0.885603504508114,0.20530061336209615
"pbo,pov",0.9620293412631076,0.1293312682047908
"bnm,nmg",0.8897202976023769,0.20120840987701172
"fan,nmg",0.9401314116401616,0.15109840147268094
"fpe,nmg",0.998505411441333,0.09307306962941653
"bvb,nmg",0.992525798622758,0.09901696621477751
"nmg,nui",0.8522727472972854,0.2384322859275042
"fab,nmg",0.9378716611823812,0.15334465443876677
"bnm,fan",0.8701676056837108,0.22064431354772363
"bnm,fpe",1.026936496859735,0.0648118031120265
"bnm,bvb",0.8949530849005431,0.1960068780224956
"bnm,nui",1.0869081462776686,0.005198364414723322
"bnm,fab",1.011478499229056,0.08017747010773835
"fan,fpe",0.9981922403633824,0.09338437013621215
"bvb,fan",0.8632575014708767,0.2275131437013358
"fan,nui",1.0188577479965528,0.07284229760034722
"fab,fan",1.060878854596855,0.03107218311086868
"bvb,fpe",0.987545462880895,0.10396755440638328
"fpe,nui",1.02854913657707,0.0632087956933004
"fab,fpe",1.0126758990395357,0.07898722236749778
"bvb,nui",0.9695828472588304,0.12182287930776836
"bvb,fab",1.0594578668238066,0.03248468332255883
"fab,nui",0.8339106019306048,0.2566847541819499
"krx,mnk",1.0149453812235494,0.07673129580278892
"mnk,wof",0.9717170293175152,0.1197014447206074
"kri,mnk",0.9746331131171516,0.11680277869235844
"fuc,mnk",0.9749400405879098,0.11649768449968323
"dyo,mnk",1.0096700597848969,0.08197510774132866
"krx,wof",0.8425205534933254,0.24812622986833466
"kri,krx",0.9348081983104832,0.15638981924393458
"fuc,krx",0.9326586364753736,0.15852654174410064
"dyo,krx",0.8452274731745448,0.24543547862101878
"kri,wof",1.0443175252967103,0.04753459157490536
"fuc,wof",0.852683906164009,0.23802358291309367
"dyo,wof",0.9016113935169852,0.18938833948993195
"fuc,kri",0.9806611482401714,0.11081074902902444
"dyo,kri",0.9740718816918508,0.11736065788180705
"dyo,fuc",0.7329637100618115,0.35702869016687666
"ffm,taq",0.9711110106865,0.12030384360174695
"bam,taq",0.9794370258917936,0.11202755969341804
"taq,ttq",0.7224385646190598,0.3674909689056044
"myk,taq",0.9831671420550796,0.10831972351762365
"mey,taq",0.9860288920049214,0.10547506680303131
"bam,ffm",1.0221494346112918,0.06957027223297763
"ffm,ttq",0.9272979180779398,0.16385524056530343
"ffm,myk",1.0118524901080783,0.07980571307660211
"ffm,mey",0.9460732730441492,0.14519203081267096
"bam,ttq",0.9709341090822884,0.12047968857250357
"bam,myk",0.949639779867342,0.14164682673822138
"bam,mey",0.9309700915701906,0.16020500096891344
"myk,ttq",0.9782834059912808,0.11317428902113669
"mey,ttq",0.9916577295171706,0.09987985034274827
"mey,myk",0.9592216146461324,0.13212222426793652
"mnk,srr",0.9903712069809356,0.10115868847861598
"snk,srr",1.0087152811855924,0.0829241834471256
"csk,srr",0.9316875701180072,0.1594918079211648
"bda,srr",0.9681894474829016,0.12320795630547265
"sav,srr",0.9069531426192252,0.18407849666030418
"srr,wol",0.9516036877534588,0.1396946492758293
"fuc,srr",0.929070130801618,0.16209361326995708
"dyo,srr",0.9541792304166076,0.13713449033152658
"snf,srr",0.890972418781646,0.1999637676187711
"fuf,srr",0.979424713799832,0.11203979824524235
"mnk,snk",0.84556100204117,0.24510394192264018
"csk,mnk",1.0031635070730016,0.08844279680751177
"bda,mnk",0.9462658101766428,0.14500064370465804
"mnk,sav",0.9813046155245768,0.11017112517533811
"mnk,wol",1.0085642317380354,0.08307433067618453
"mnk,snf",1.0009281724151733,0.09066477980924259
"fuf,mnk",0.9952538093729336,0.09630524987548095
"csk,snk",0.974013740064556,0.11741845222910519
"bda,snk",0.979075742557168,0.11238668508233252
"sav,snk",0.9725033021495796,0.11891986829693801
"snk,wol",0.974922839506173,0.11651478283934213
"fuc,snk",0.9470917051699336,0.14417968178297003
"dyo,snk",0.9650715727580972,0.1263072079614963
"snf,snk",0.9849718561121316,0.10652578901939969
"fuf,snk",0.9978380923840916,0.09373640278927631
"bda,csk",0.9153308778348356,0.17575080166533086
"csk,sav",0.9096499975524304,0.18139775004425285
"csk,wol",0.949624812336984,0.14166170486750596
"csk,fuc",0.940002203806006,0.15122683754831678
"csk,dyo",0.7484971569214215,0.34158802460055215
"csk,snf",0.9278193463773458,0.16333692675763978
"csk,fuf",0.9730706719489848,0.1183558873978996
"bda,sav",0.8776084387599056,0.2132479245747706
"bda,wol",0.9402240985349284,0.15100626819682728
"bda,fuc",0.91193209424235,0.17912928432009423
"bda,dyo",0.8727570444156377,0.21807034153587512
"bda,snf",0.886838502291803,0.20407299222137698
"bda,fuf",0.985944201452291,0.10555925149890799
"sav,wol",0.7222597753743759,0.3676686902419549
"fuc,sav",0.7370145535744342,0.3530020423465169
"dyo,sav",0.7514372618984932,0.3386654808733841
"sav,snf",0.3390248492982495,0.7486145537297937
"fuf,sav",0.9744311401792116,0.11700354524574264
"fuc,wol",0.725280671488575,0.3646658379432006
"dyo,wol",0.7858137196395012,0.3044943537480861
"snf,wol",0.6888715877572867,0.4008574501817508
"fuf,wol",0.9754696163539628,0.11597127189019896
"fuc,snf",0.7280192493684777,0.36194361759165306
"fuc,fuf",0.6965474129202683,0.39322747272997527
"dyo,snf",0.734656372828271,0.3553461376767768
"dyo,fuf",0.974133847918017,0.11729906177997029
"fuf,snf",0.9800690383938006,0.11139932220270377
"bba,guw",0.8753794131495153,0.2154636362130099
"ajg,guw",0.8697738457134289,0.22103572158931784
"guw,nqg",,
"guw,tbz",0.9035457580053337,0.1874655289625643
"fue,guw",0.935647938265436,0.15555509505655407
"fon,guw",0.8057247248377575,0.2847022770033536
"guw,yor",0.9305525915272432,0.16062000728369596
"ajg,bba",0.7515020388499853,0.3386010908346866
"bba,nqg",,
"bba,tbz",0.8961754902176879,0.19479177413350568
"bba,fue",0.9321922249730948,0.15899016737002014
"bba,fon",0.7550207814410919,0.33510336569651833
"bba,yor",0.925616732085349,0.16552638483231608
"ajg,nqg",,
"ajg,tbz",0.8628083212050608,0.2279596410129846
"ajg,fue",0.9421186692803958,0.1491230137242756
"ajg,fon",0.4769413451149455,0.6115218332775043
"ajg,yor",0.9077906529268396,0.18324598880257637
"nqg,tbz",,
"fue,nqg",,
"fon,nqg",,
"nqg,yor",,
"fue,tbz",0.930215280391458,0.16095530365973731
"fon,tbz",0.8643317379314241,0.22644532365621783
"tbz,yor",0.9369219522619954,0.15428869074684226
"fon,fue",0.94634340684759,0.14492351051870234
"fue,yor",0.939141536361722,0.15208236422511423
"fon,yor",0.9176964530740837,0.17339935600930045
"snk,taq",1.0003386047078895,0.09125082602803414
"ary,taq",0.9419116985635206,0.14932874820485642
"fuc,taq",0.9733875036121684,0.11804094817055011
"ary,snk",0.96867669818639,0.12272361595091275
"mey,snk",0.9916611909518568,0.09987640958321486
"ary,fuc",0.9528025397736444,0.13850295799993284
"ary,mey",0.7738249594629504,0.31641150504837645
"fuc,mey",0.8397068599261532,0.2509231172410782
"kby,krt",,
"knc,krt",,
"dje,krt",,
"krt,thv",,
"krt,tuq",,
"krt,thz",,
"krt,ttq",,
"dzg,krt",,
"hau,krt",,
"kby,knc",0.6492932680286517,0.44019936856793584
"dje,kby",0.970014943386336,0.121393364090855
"kby,thv",0.9827775821782184,0.10870695655295937
"kby,tuq",0.9065431975278097,0.18448599314928782
"kby,thz",1.010867732464955,0.08078458876135985
"kby,ttq",1.008661713926481,0.08297743074894592
"dzg,kby",0.8970593468145539,0.19391319681295727
"hau,kby",1.0107162461244612,0.08093517027379382
"dje,knc",1.0127485326438928,0.07891502260373051
"knc,thv",0.9920702592087312,0.09946978469143886
"knc,tuq",0.90784877644187,0.18318821245935812
"knc,thz",0.9955313551729577,0.0960293618567919
"knc,ttq",0.9939048430923332,0.09764615877916794
"dzg,knc",0.8924386168876379,0.19850632711550031
"hau,knc",1.0173623625839106,0.07432875107445713
"dje,thv",0.9919204629589664,0.09961868620805725
"dje,tuq",0.9824706124974222,0.10901209270355194
"dje,thz",1.005213070080221,0.08640547584213909
"dje,ttq",0.9987302320212396,0.09284959190305353
"dje,dzg",0.976692821625282,0.11475537282516168
"dje,hau",1.017140031503599,0.07454975417100851
"thv,tuq",1.0160891508127552,0.0755943579504581
"thv,thz",0.4536381270655445,0.6346858611827039
"thv,ttq",0.7256477183859599,0.3643009834172928
"dzg,thv",1.015139379289316,0.07653845648765889
"hau,thv",0.9628840244865388,0.12848169000508913
"thz,tuq",1.025042784190641,0.06669420463349574
"ttq,tuq",0.9790137081549576,0.11244834895299793
"dzg,tuq",0.155039615713773,0.9315008433341175
"hau,tuq",0.9898742322589892,0.10165269477006211
"thz,ttq",0.7411345450305353,0.3489066596034128
"dzg,thz",1.0184950932306696,0.07320278622895915
"hau,thz",0.9268710949198504,0.16427951430825205
"dzg,ttq",0.9838639682499916,0.1076270594662555
"hau,ttq",0.952663579520491,0.1386410882433583
"dzg,hau",0.9840073550679088,0.10748452909794193
"mtb,mxx",,
"mxx,sef",0.9467557197574265,0.1445136603542796
"btg,mxx",,
"bci,mxx",1.001609426740243,0.08998759461692296
"gxx,mxx",0.9382993008781652,0.15291956903530401
"daf,mxx",,
"any,mxx",1.0036068710085275,0.08800208108520646
"ati,mxx",0.9128453714714376,0.17822146209678913
"mxx,wob",1.0132274157661476,0.07843899985083325
"goa,mxx",0.9353363041089502,0.15586486782191844
"mxx,neb",0.8596740282844257,0.23107521279893917
"dyu,mxx",0.3624082513463885,0.7253708207649592
"mtb,sef",,
"btg,mtb",,
"bci,mtb",,
"gxx,mtb",,
"daf,mtb",,
"any,mtb",,
"ati,mtb",,
"mtb,wob",,
"goa,mtb",,
"mtb,neb",,
"dyu,mtb",,
"btg,sef",,
"bci,sef",1.011237539137535,0.08041699094439692
"gxx,sef",0.9187078002521886,0.1723940496088796
"daf,sef",,
"any,sef",0.9839742417362024,0.10751744464368562
"ati,sef",0.9350979100349632,0.15610183796786825
"sef,wob",0.9704847517516916,0.12092636189132522
"goa,sef",0.9424123563014554,0.14883108089608
"neb,sef",0.9621181391163256,0.12924300074123685
"dyu,sef",0.9523097867039072,0.1389927678551025
"bci,btg",,
"btg,gxx",,
"btg,daf",,
"any,btg",,
"ati,btg",,
"btg,wob",,
"btg,goa",,
"btg,neb",,
"btg,dyu",,
"bci,gxx",0.8681538311003517,0.2226460598535266
"bci,daf",,
"any,bci",0.893075565598185,0.19787318290022438
"ati,bci",0.8889950287607392,0.20192934668714901
"bci,wob",0.7428173100854093,0.3472339457058574
"bci,goa",1.0358898947658657,0.05591188386034629
"bci,neb",0.775698657505543,0.3145489986060248
